Date,US_dollar,Euro,Japanese_yen,Canadian_dollar,Indian_rupee,Chinese_renmimbi,Indonesian_rupiah,UAE_dirham,Thai_baht,Vietnamese_dong,Egyptian_pound,Korean_won,Russian_ruble,SouthAfrican_rand,Australian_dollar
8/22/2012,"1,642.00","1,317.00","130,128.50","1,630.50","91,098.20","10,429.70","15,582,580.00","6,031.10","51,542.40","34,227,490.00","10,009.60","1,865,229.80","52,324.40","13,660.30","1,572.40"
8/23/2012,"1,665.30","1,323.40","130,522.30","1,651.20","92,055.00","10,580.20","15,809,883.50","6,116.50","51,980.80","34,795,398.80","10,135.50","1,882,689.90","52,767.60","13,800.10","1,588.30"
8/24/2012,"1,667.00","1,331.80","131,109.50","1,654.30","92,476.80","10,593.00","15,844,835.00","6,123.00","52,052.10","34,848,635.00","10,146.20","1,890,461.00","53,093.90","13,992.90","1,602.80"
8/27/2012,"1,667.00","1,331.80","131,134.50","1,650.10","92,810.20","10,596.80","15,869,840.00","6,123.10","52,068.70","34,781,955.00","10,153.30","1,892,628.20","53,099.80","13,989.60","1,605.40"
8/28/2012,"1,668.00","1,327.30","130,938.00","1,643.80","92,953.50","10,596.80","15,904,380.00","6,126.70","52,208.40","34,819,500.00","10,153.50","1,896,182.10","53,401.00","14,037.10","1,607.00"
8/29/2012,"1,660.00","1,325.10","130,708.40","1,640.80","92,337.50","10,543.80","15,848,850.00","6,097.30","52,024.40","34,635,900.00","10,119.80","1,881,526.90","53,404.50","13,980.10","1,602.20"
8/30/2012,"1,660.50","1,328.60","130,432.30","1,648.00","92,348.70","10,543.50","15,849,472.50","6,099.00","52,106.50","34,638,030.00","10,131.50","1,882,923.90","54,085.00","14,087.10","1,610.50"
8/31/2012,"1,648.50","1,307.80","129,077.50","1,626.80","91,697.80","10,465.30","15,718,447.50","6,054.90","51,655.70","34,354,740.00","10,060.40","1,870,429.30","53,285.70","13,894.40","1,595.10"
9/3/2012,"1,691.50","1,344.30","132,376.80","1,669.90","93,937.40","10,725.30","16,128,452.50","6,213.10","52,834.00","35,250,860.00","10,319.40","1,913,170.80","54,686.20","14,210.50","1,652.90"
9/4/2012,"1,697.00","1,350.90","133,027.80","1,674.00","94,429.60","10,771.40","16,241,987.00","6,233.10","52,895.50","35,399,420.00","10,360.20","1,923,040.30","54,826.20","14,241.40","1,659.30"
9/5/2012,"1,690.00","1,341.00","132,352.30","1,675.80","94,403.40","10,730.20","16,173,300.00","6,207.30","52,846.30","35,253,400.00","10,304.80","1,919,755.40","54,589.10","14,206.90","1,660.00"
9/6/2012,"1,701.00","1,346.30","134,328.00","1,670.10","94,805.20","10,789.10","16,270,065.00","6,247.90","53,088.20","35,474,355.00","10,366.30","1,928,678.60","54,285.30","14,087.30","1,654.30"
9/7/2012,"1,728.00","1,349.90","134,887.70","1,688.30","95,765.80","10,960.70","16,536,960.00","6,347.00","53,956.80","36,028,800.00","10,530.90","1,953,158.10","54,748.20","14,111.10","1,664.30"
9/10/2012,"1,732.00","1,354.60","135,598.30","1,689.80","96,065.40","10,976.70","16,587,364.00","6,361.80","53,830.50","36,138,180.00","10,544.20","1,956,120.60","54,847.20","14,118.00","1,671.40"
9/11/2012,"1,736.80","1,352.00","135,119.10","1,689.10","96,172.50","11,002.50","16,649,353.90","6,379.00","53,995.60","36,211,237.50","10,580.30","1,959,314.30","54,820.50","14,130.50","1,665.00"
9/12/2012,"1,737.00","1,347.70","135,260.20","1,695.10","95,891.10","10,989.00","16,619,616.00","6,380.00","53,725.40","36,207,765.00","10,585.30","1,956,599.90","54,715.10","14,557.20","1,662.30"
9/13/2012,"1,733.30","1,342.90","134,222.90","1,690.00","96,039.40","10,970.80","16,600,201.90","6,366.20","53,748.10","36,164,261.30","10,565.90","1,955,885.90","54,227.60","14,483.00","1,658.90"
9/14/2012,"1,775.50","1,350.50","139,066.00","1,719.60","96,613.80","11,211.40","16,876,127.50","6,521.40","54,596.60","37,045,807.50","10,823.50","1,983,321.90","54,123.90","14,582.80","1,679.00"
9/17/2012,"1,770.00","1,347.30","139,502.50","1,720.10","95,270.20","11,181.60","16,748,625.00","6,501.20","54,498.30","36,913,350.00","10,778.00","1,975,231.40","54,137.70","14,527.30","1,685.20"
9/18/2012,"1,769.50","1,355.40","139,100.40","1,724.10","95,650.30","11,181.30","16,814,673.80","6,499.40","54,659.90","36,894,075.00","10,774.90","1,978,876.00","54,783.30","14,578.90","1,694.00"
9/19/2012,"1,766.80","1,353.10","138,283.50","1,724.40","95,501.70","11,147.00","16,850,378.10","6,489.30","54,389.40","36,872,072.50","10,758.60","1,969,661.00","55,148.90","14,574.00","1,687.80"
9/20/2012,"1,758.50","1,357.70","137,593.80","1,719.20","95,495.30","11,085.20","16,776,090.00","6,459.00","54,346.40","36,717,480.00","10,715.40","1,974,839.30","54,963.10","14,641.30","1,689.70"
9/21/2012,"1,784.50","1,373.90","139,476.50","1,742.10","95,497.50","11,251.80","17,033,052.50","6,554.50","54,962.60","37,233,592.50","10,873.90","1,997,435.40","55,378.40","14,709.30","1,704.30"
9/24/2012,"1,762.50","1,364.60","137,254.70","1,726.30","94,311.40","11,120.10","16,853,906.30","6,473.70","54,549.40","36,783,375.00","10,738.00","1,974,925.10","54,913.30","14,574.10","1,691.10"
9/25/2012,"1,771.50","1,366.60","137,964.40","1,730.50","94,695.50","11,172.10","16,962,112.50","6,506.80","54,757.00","36,935,775.00","10,788.40","1,982,972.80","54,828.40","14,467.00","1,695.10"
9/26/2012,"1,744.80","1,358.80","135,706.70","1,719.00","93,387.70","10,995.40","16,723,428.80","6,408.50","54,052.40","36,421,656.30","10,636.40","1,955,951.70","54,745.40","14,374.90","1,687.00"
9/27/2012,"1,763.00","1,370.80","136,976.30","1,734.90","93,835.70","11,111.30","16,880,725.00","6,475.50","54,600.10","36,820,255.00","10,740.20","1,967,948.80","54,780.80","14,436.30","1,692.50"
9/28/2012,"1,776.00","1,380.50","138,172.80","1,747.50","93,675.10","11,162.00","16,996,320.00","6,523.30","54,665.30","37,091,760.00","10,827.80","1,973,890.50","55,413.40","14,654.00","1,707.90"
10/1/2012,"1,787.00","1,384.70","139,493.20","1,751.90","94,040.90","11,231.10","17,119,460.00","6,563.70","55,030.70","37,317,027.50","10,897.10","1,986,116.10","55,463.60","14,866.70","1,721.20"
10/2/2012,"1,775.50","1,372.60","138,560.00","1,745.70","93,435.70","11,158.80","17,009,290.00","6,521.40","54,481.20","37,081,317.50","10,829.20","1,975,509.90","55,211.40","14,857.20","1,724.40"
10/3/2012,"1,775.30","1,376.00","139,410.40","1,753.90","92,712.40","11,157.30","17,015,771.30","6,520.50","54,420.30","37,084,972.50","10,820.20","1,975,231.70","55,402.30","14,985.80","1,738.80"
10/4/2012,"1,791.80","1,377.70","140,562.80","1,758.90","92,929.10","11,261.00","17,182,882.50","6,581.10","54,791.70","37,429,657.50","10,917.10","1,995,830.20","55,530.40","15,244.70","1,750.70"
10/5/2012,"1,784.00","1,366.00","140,391.90","1,740.40","92,562.80","11,212.30","17,106,776.00","6,552.60","54,519.00","37,258,840.00","10,869.90","1,982,648.10","55,105.50","15,457.60","1,742.40"
10/8/2012,"1,773.50","1,367.50","138,616.70","1,731.00","93,055.50","11,150.40","17,009,638.50","6,514.10","54,366.60","37,043,981.30","10,805.90","1,972,132.00","55,242.70","15,753.60","1,737.40"
10/9/2012,"1,774.00","1,375.60","138,700.20","1,735.20","93,711.50","11,154.60","17,016,208.00","6,515.90","54,382.00","37,023,380.00","10,802.30","1,970,647.60","55,278.70","15,579.40","1,738.70"
10/10/2012,"1,761.30","1,365.20","137,941.10","1,723.80","93,584.00","11,066.50","16,893,910.00","6,469.10","54,114.40","36,730,868.80","10,730.40","1,963,177.10","54,768.30","15,328.50","1,718.90"
10/11/2012,"1,769.00","1,366.80","138,884.20","1,728.10","93,173.20","11,104.00","16,951,442.50","6,497.50","54,281.80","36,901,340.00","10,787.50","1,971,196.40","54,872.60","15,389.90","1,722.10"
10/12/2012,"1,766.80","1,362.50","138,433.70","1,729.00","93,434.60","11,072.60","16,921,048.10","6,489.30","54,124.40","36,827,903.80","10,773.60","1,963,300.90","54,813.80","15,239.80","1,726.30"
10/15/2012,"1,736.00","1,342.00","136,727.40","1,702.20","92,055.70","10,885.90","16,648,240.00","6,376.20","53,251.80","36,195,600.00","10,593.10","1,927,871.20","53,964.40","15,310.30","1,697.10"
10/16/2012,"1,746.50","1,341.10","137,798.80","1,722.10","92,503.40","10,940.10","16,740,202.50","6,414.80","53,617.50","36,414,525.00","10,658.90","1,933,812.10","53,950.20","15,244.10","1,701.90"
10/17/2012,"1,749.00","1,333.00","137,698.80","1,717.10","92,495.90","10,939.10","16,744,926.00","6,424.00","53,571.90","36,466,650.00","10,677.60","1,933,606.60","53,779.10","15,058.90","1,686.70"
10/18/2012,"1,743.00","1,331.40","138,115.30","1,712.10","92,596.90","10,894.30","16,711,884.00","6,402.00","53,388.10","36,332,835.00","10,642.80","1,924,881.80","53,640.80","15,053.90","1,678.80"
10/19/2012,"1,737.00","1,333.00","137,883.00","1,721.00","93,511.40","10,862.90","16,662,172.50","6,380.10","53,378.00","36,207,765.00","10,606.10","1,916,562.40","53,588.00","14,990.10","1,679.30"
10/22/2012,"1,726.80","1,321.10","137,829.20","1,715.30","92,510.60","10,800.30","16,585,433.80","6,342.40","53,097.60","36,002,737.50","10,535.80","1,906,677.30","53,646.20","14,891.40","1,673.00"
10/23/2012,"1,711.00","1,319.80","136,503.60","1,698.30","92,060.30","10,690.30","16,438,432.50","6,284.50","52,613.30","35,682,905.00","10,439.70","1,887,403.90","53,765.20","15,013.10","1,667.70"
10/24/2012,"1,706.50","1,315.80","136,221.40","1,692.30","91,818.20","10,662.20","16,399,465.00","6,268.00","52,440.70","35,580,525.00","10,416.10","1,883,378.60","53,450.60","14,945.60","1,651.30"
10/25/2012,"1,715.50","1,323.70","137,523.10","1,705.00","92,079.40","10,707.60","16,477,377.50","6,301.00","52,622.90","35,768,175.00","10,471.00","1,883,962.00","53,832.40","14,958.30","1,655.30"
10/26/2012,"1,716.00","1,327.00","136,525.00","1,711.80","92,106.30","10,723.10","16,482,180.00","6,302.90","52,784.20","35,761,440.00","10,474.00","1,882,366.10","53,903.80","14,846.20","1,656.10"
10/29/2012,"1,707.00","1,322.70","136,244.20","1,707.80","92,169.50","10,657.80","16,395,735.00","6,269.70","52,473.20","35,590,950.00","10,421.20","1,870,615.70","53,708.60","14,847.80","1,652.90"
10/30/2012,"1,710.00","1,317.60","136,081.80","1,708.90","92,408.40","10,671.30","16,441,650.00","6,280.80","52,514.10","35,644,950.00","10,446.80","1,866,422.00","53,622.40","14,767.10","1,649.10"
10/31/2012,"1,719.00","1,326.60","137,399.70","1,718.10","92,473.60","10,721.80","16,510,995.00","6,313.90","52,687.30","35,841,150.00","10,507.40","1,874,741.20","53,901.80","14,953.90","1,657.80"
11/1/2012,"1,716.30","1,326.60","137,540.30","1,711.70","92,265.60","10,710.30","16,510,325.00","6,303.70","52,731.80","35,783,812.50","10,474.30","1,874,574.10","53,714.30","14,847.70","1,650.00"
11/2/2012,"1,685.00","1,311.80","135,693.10","1,679.00","90,577.20","10,516.90","16,201,275.00","6,188.90","51,780.00","35,132,250.00","10,283.60","1,838,124.40","53,033.30","14,724.70","1,625.10"
11/5/2012,"1,683.50","1,317.00","134,974.60","1,677.50","91,843.30","10,514.10","16,195,270.00","6,183.50","51,868.60","35,100,975.00","10,288.70","1,836,992.80","53,312.20","14,657.00","1,624.00"
11/6/2012,"1,691.00","1,320.90","135,770.40","1,682.30","92,049.60","10,561.30","16,267,420.00","6,211.00","51,998.30","35,257,350.00","10,345.10","1,844,373.60","53,230.60","14,631.00","1,622.10"
11/7/2012,"1,715.30","1,344.80","136,997.00","1,708.00","92,735.00","10,709.50","16,474,976.30","6,300.10","52,623.90","35,762,962.50","10,485.30","1,862,075.20","54,051.80","14,839.90","1,647.80"
11/8/2012,"1,717.00","1,349.10","137,068.10","1,713.50","93,585.10","10,719.10","16,534,710.00","6,306.50","52,720.50","35,782,280.00","10,500.30","1,870,671.50","54,173.50","15,001.90","1,648.50"
11/9/2012,"1,738.30","1,367.70","138,104.00","1,741.10","95,177.90","10,855.40","16,721,965.00","6,384.70","53,260.00","36,225,130.00","10,630.30","1,890,781.40","54,927.80","15,179.30","1,674.90"
11/12/2012,"1,735.30","1,365.20","137,813.60","1,735.90","95,386.70","10,809.00","16,693,105.00","6,373.60","53,159.40","36,175,624.40","10,579.00","1,888,906.10","54,900.30","15,181.30","1,664.10"
11/13/2012,"1,726.30","1,358.10","137,133.30","1,728.40","94,891.90","10,748.50","16,615,156.30","6,340.50","52,970.00","35,983,681.30","10,532.30","1,881,508.80","54,738.50","15,139.40","1,654.40"
11/14/2012,"1,725.80","1,355.80","138,439.60","1,731.20","94,864.50","10,743.10","16,614,658.10","6,338.80","52,989.10","35,981,887.50","10,526.60","1,872,352.40","54,791.70","15,359.20","1,661.90"
11/15/2012,"1,710.00","1,336.80","138,681.00","1,714.70","93,690.90","10,659.10","16,463,025.00","6,280.80","52,497.00","35,649,225.00","10,430.60","1,858,461.90","54,096.70","15,272.90","1,655.80"
11/16/2012,"1,713.50","1,348.60","139,256.10","1,719.20","94,396.70","10,684.70","16,496,721.30","6,293.70","52,715.80","35,726,475.00","10,451.90","1,871,527.30","54,449.00","15,239.40","1,662.40"
11/19/2012,"1,730.50","1,350.40","140,404.10","1,723.00","95,290.00","10,788.80","16,664,715.00","6,356.00","53,169.60","36,098,230.00","10,555.20","1,881,139.70","54,416.00","15,253.50","1,662.60"
11/20/2012,"1,732.30","1,353.10","141,594.10","1,728.70","95,438.30","10,796.40","16,686,764.30","6,362.60","53,171.40","36,117,412.50","10,572.20","1,874,770.70","54,218.60","15,346.90","1,669.90"
11/21/2012,"1,724.00","1,344.90","142,031.70","1,720.00","95,018.20","10,740.90","16,611,602.00","6,332.30","52,926.80","35,945,400.00","10,513.00","1,867,781.40","53,722.00","15,498.00","1,666.30"
11/22/2012,"1,731.00","1,343.40","142,885.40","1,727.60","95,594.50","10,782.20","16,665,202.50","6,358.00","53,167.70","36,117,315.00","10,540.10","1,879,086.70","53,950.50","15,474.30","1,665.70"
11/23/2012,"1,734.50","1,338.50","142,870.80","1,721.80","96,412.20","10,803.30","16,672,881.30","6,370.80","53,249.10","36,190,342.50","10,561.40","1,884,100.60","53,854.50","15,388.70","1,661.00"
11/26/2012,"1,750.50","1,350.20","143,751.10","1,741.80","97,581.60","10,897.70","16,804,800.00","6,429.60","53,722.80","36,524,182.50","10,681.60","1,900,080.10","54,290.00","15,493.80","1,674.70"
11/27/2012,"1,746.30","1,350.40","143,585.40","1,736.20","96,960.50","10,865.70","16,764,000.00","6,414.00","53,592.40","36,426,775.00","10,662.60","1,893,109.40","54,295.30","15,418.30","1,671.00"
11/28/2012,"1,708.00","1,323.10","139,757.10","1,697.00","94,836.70","10,636.20","16,396,800.00","6,273.60","52,478.30","35,611,800.00","10,432.50","1,855,571.00","53,225.50","15,110.30","1,633.40"
11/29/2012,"1,725.00","1,329.10","141,717.40","1,710.80","94,749.90","10,743.50","16,560,000.00","6,335.90","53,000.60","35,974,875.00","10,541.50","1,870,287.90","53,228.60","15,121.40","1,652.00"
11/30/2012,"1,726.00","1,327.10","142,343.20","1,714.50","93,885.80","10,747.30","16,558,381.00","6,339.60","52,970.90","35,987,100.00","10,547.60","1,868,998.90","53,357.10","15,330.20","1,654.50"
12/3/2012,"1,720.00","1,315.80","141,530.20","1,709.10","94,041.00","10,712.00","16,503,400.00","6,317.60","52,735.20","35,862,000.00","10,511.80","1,862,931.80","53,159.20","15,227.20","1,650.00"
12/4/2012,"1,697.80","1,297.30","138,901.40","1,685.30","92,765.10","10,569.50","16,298,400.00","6,235.80","52,078.50","35,398,087.50","10,380.00","1,839,427.20","52,374.70","14,952.70","1,619.80"
12/5/2012,"1,694.00","1,296.30","139,390.80","1,682.10","92,450.00","10,545.70","16,262,400.00","6,222.10","51,963.40","35,311,430.00","10,363.90","1,832,272.80","52,180.30","14,884.50","1,621.10"
12/6/2012,"1,694.30","1,304.60","139,521.50","1,676.20","91,650.40","10,552.10","16,281,742.50","6,223.00","51,937.20","35,325,112.50","10,387.50","1,835,126.70","52,303.60","14,696.80","1,613.20"
12/7/2012,"1,701.50","1,316.10","140,152.60","1,682.20","92,689.20","10,600.50","16,368,430.00","6,249.60","52,202.00","35,459,260.00","10,431.90","1,840,427.30","52,432.80","14,753.10","1,622.10"
12/10/2012,"1,712.50","1,324.90","141,007.20","1,690.50","93,356.90","10,694.70","16,491,375.00","6,290.00","52,539.50","35,688,500.00","10,521.20","1,848,086.90","52,626.40","14,867.10","1,631.30"
12/11/2012,"1,710.00","1,315.50","140,886.90","1,687.30","92,844.50","10,680.70","16,475,850.00","6,280.80","52,377.30","35,663,760.00","10,518.20","1,841,242.50","52,587.60","14,819.90","1,626.20"
12/12/2012,"1,716.30","1,316.10","142,328.60","1,690.80","93,098.00","10,729.70","16,527,487.50","6,303.80","52,560.20","35,766,650.00","10,575.50","1,844,968.80","52,453.70","14,862.70","1,627.80"
12/13/2012,"1,692.80","1,293.40","141,530.80","1,665.80","92,144.80","10,550.70","16,309,646.30","6,217.50","51,882.80","35,276,910.00","10,445.10","1,816,405.10","51,920.40","14,634.40","1,604.90"
12/14/2012,"1,696.30","1,294.00","141,636.90","1,673.40","92,530.40","10,587.10","16,368,812.50","6,230.40","51,998.50","35,349,850.00","10,466.70","1,823,044.70","52,134.10","14,625.10","1,608.80"
12/17/2012,"1,695.80","1,288.40","142,036.00","1,669.40","92,910.10","10,573.00","16,347,030.00","6,228.50","51,906.90","35,339,430.00","10,453.50","1,818,691.90","52,569.10","14,497.10","1,608.50"
12/18/2012,"1,694.00","1,282.10","142,270.60","1,667.80","93,000.60","10,557.70","16,336,089.00","6,222.10","51,827.90","35,302,960.00","10,452.00","1,818,000.70","52,168.30","14,415.40","1,607.10"
12/19/2012,"1,665.00","1,255.70","140,292.90","1,643.10","90,909.00","10,373.50","16,067,250.00","6,115.50","50,957.30","34,731,900.00","10,271.40","1,786,877.90","51,230.00","14,130.40","1,586.40"
12/20/2012,"1,650.50","1,246.90","139,285.70","1,631.80","90,554.70","10,282.90","15,931,451.30","6,062.40","50,554.80","34,429,430.00","10,179.10","1,773,750.80","50,644.40","14,034.00","1,575.90"
12/21/2012,"1,651.50","1,253.60","138,924.20","1,642.70","91,005.90","10,286.50","15,949,361.30","6,066.00","50,552.40","34,442,032.50","10,185.20","1,774,255.70","50,922.40","14,146.80","1,583.80"
12/24/2012,"1,651.50","1,251.60","140,038.90","1,638.70","90,774.70","10,294.60","15,949,361.30","6,065.80","50,577.20","34,433,775.00","10,192.60","1,773,958.60","50,514.00","14,167.00","1,591.70"
12/25/2012,"1,651.50","1,251.60","140,038.90","1,638.70","90,774.70","10,294.60","15,949,361.30","6,065.80","50,577.20","34,433,775.00","10,192.60","1,773,958.60","50,514.00","14,167.00","1,591.70"
12/26/2012,"1,651.50","1,249.10","141,484.00","1,642.10","90,593.00","10,297.60","15,949,361.30","6,066.00","50,643.20","34,425,517.50","10,196.40","1,772,637.30","50,477.30","14,124.20","1,594.50"
12/27/2012,"1,655.50","1,252.00","142,248.80","1,644.80","90,978.00","10,323.70","15,996,268.80","6,080.80","50,749.40","34,494,825.80","10,245.90","1,774,985.40","50,243.60","14,050.20","1,597.90"
12/28/2012,"1,657.50","1,253.70","142,702.40","1,650.30","90,847.60","10,332.00","15,974,156.30","6,088.10","50,702.90","34,542,300.00","10,258.30","1,774,478.00","50,350.70","14,054.40","1,596.60"
12/31/2012,"1,657.50","1,257.20","143,315.70","1,650.40","90,814.40","10,326.70","15,974,156.30","6,088.10","50,702.90","34,542,300.00","10,548.90","1,774,478.00","50,633.30","14,062.90","1,596.50"
1/1/2013,"1,657.50","1,257.20","143,315.70","1,650.40","90,814.40","10,326.70","15,974,156.30","6,088.10","50,702.90","34,542,300.00","10,548.90","1,774,478.00","50,633.30","14,062.90","1,596.50"
1/2/2013,"1,693.80","1,279.30","147,644.20","1,666.40","92,173.90","10,552.60","16,344,687.50","6,221.10","51,388.40","35,297,750.00","10,825.70","1,801,303.10","51,035.10","14,386.70","1,613.50"
1/3/2013,"1,679.50","1,282.50","145,847.80","1,654.40","91,658.70","10,463.80","16,215,572.50","6,168.80","50,981.20","35,000,780.00","10,784.20","1,782,957.00","50,786.00","14,385.80","1,596.10"
1/4/2013,"1,648.00","1,263.30","145,089.90","1,624.00","90,829.50","10,267.50","15,919,680.00","6,053.20","50,313.40","34,348,440.00","10,581.90","1,752,895.00","50,095.10","14,180.60","1,576.50"
1/7/2013,"1,645.30","1,256.00","144,337.80","1,622.10","90,908.30","10,249.30","15,905,454.40","6,043.20","50,081.40","34,287,010.00","10,609.30","1,750,546.00","49,928.40","14,090.30","1,569.80"
1/8/2013,"1,656.00","1,267.40","144,287.30","1,634.70","91,195.90","10,307.10","16,013,520.00","6,082.70","50,408.60","34,511,040.00","10,732.50","1,760,245.10","50,200.40","14,240.40","1,579.30"
1/9/2013,"1,657.80","1,271.00","145,625.00","1,636.60","90,935.90","10,321.50","16,013,865.00","6,089.00","50,370.70","34,547,510.00","10,795.40","1,759,908.80","50,390.20","14,247.20","1,577.50"
1/10/2013,"1,675.00","1,267.60","147,735.00","1,652.50","91,563.90","10,425.90","16,180,500.00","6,152.40","50,769.30","34,907,000.00","10,956.50","1,776,086.00","50,662.90","14,475.70","1,585.00"
1/11/2013,"1,657.50","1,242.00","147,650.10","1,630.40","90,814.40","10,303.20","15,970,012.50","6,087.90","50,189.10","34,558,875.00","10,843.90","1,748,165.20","50,345.80","14,513.10","1,571.20"
1/14/2013,"1,666.50","1,246.80","148,735.10","1,642.60","90,753.40","10,364.30","16,056,727.50","6,121.20","50,378.30","34,733,193.00","10,936.50","1,760,073.80","50,395.80","14,516.70","1,578.80"
1/15/2013,"1,680.50","1,259.00","148,976.30","1,653.00","91,755.30","10,442.00","16,216,825.00","6,172.60","50,465.40","35,024,981.00","11,061.70","1,775,448.30","50,889.70","14,803.10","1,592.80"
1/16/2013,"1,676.30","1,260.70","148,339.70","1,652.20","91,808.20","10,420.40","16,184,193.80","6,157.00","50,052.80","34,941,431.30","11,034.30","1,774,729.70","50,836.00","14,785.80","1,588.30"
1/17/2013,"1,675.00","1,253.90","149,761.70","1,650.60","90,935.70","10,411.80","16,162,912.50","6,152.30","49,864.70","34,915,375.00","11,059.80","1,772,401.10","50,662.00","14,770.60","1,590.80"
1/18/2013,"1,688.50","1,270.40","151,880.60","1,678.00","90,866.60","10,494.70","16,260,255.00","6,201.90","50,199.10","35,196,782.50","11,148.90","1,785,166.60","51,132.00","15,023.00","1,608.80"
1/21/2013,"1,687.50","1,267.40","151,529.10","1,677.10","90,897.20","10,498.40","16,229,531.30","6,198.30","50,169.40","35,175,937.50","11,171.80","1,793,643.60","51,064.60","14,957.40","1,606.30"
1/22/2013,"1,690.50","1,272.30","149,676.90","1,679.40","90,974.20","10,514.60","16,262,610.00","6,209.20","50,275.50","35,238,472.50","11,216.90","1,795,733.60","51,152.80","14,969.00","1,601.50"
1/23/2013,"1,690.30","1,272.70","149,654.70","1,688.00","90,741.10","10,510.00","16,268,656.30","6,208.30","50,327.20","35,233,261.30","11,215.60","1,802,144.50","51,057.80","15,263.50","1,602.30"
1/24/2013,"1,671.00","1,249.40","150,390.00","1,676.40","89,724.30","10,390.40","16,083,375.00","6,137.60","49,770.70","34,831,995.00","11,087.80","1,785,881.30","50,224.40","15,112.10","1,595.50"
1/25/2013,"1,660.00","1,231.90","151,026.80","1,674.40","89,133.70","10,326.00","16,023,150.00","6,097.20","49,634.00","34,594,400.00","11,014.90","1,783,337.70","49,874.30","14,883.90","1,590.30"
1/28/2013,"1,656.50","1,230.60","150,136.90","1,671.70","89,293.60","10,307.70","16,030,778.80","6,084.30","49,670.10","34,521,460.00","11,025.30","1,810,968.60","49,994.00","15,090.10","1,591.60"
1/29/2013,"1,663.50","1,234.20","150,796.30","1,670.40","89,404.80","10,354.10","16,160,902.50","6,110.00","49,663.80","34,679,816.30","11,121.70","1,800,904.90","49,989.10","15,012.90","1,591.30"
1/30/2013,"1,677.50","1,236.20","152,761.50","1,682.40","89,570.10","10,434.70","16,384,981.30","6,161.50","49,914.00","34,959,100.00","11,215.30","1,820,884.10","50,400.50","15,176.30","1,608.90"
1/31/2013,"1,664.80","1,226.40","151,925.10","1,662.80","88,548.00","10,352.80","16,214,665.00","6,114.60","49,642.80","34,693,390.00","11,179.10","1,812,787.60","49,967.90","14,871.50","1,596.00"
2/1/2013,"1,669.00","1,218.60","154,566.10","1,667.30","88,774.10","10,392.90","16,247,715.00","6,130.20","49,736.20","34,781,960.00","11,207.70","1,831,393.40","49,859.50","14,790.00","1,604.80"
2/4/2013,"1,666.00","1,228.80","154,429.90","1,664.40","88,722.80","10,383.80","16,111,053.00","6,119.30","49,580.20","34,711,110.00","11,165.50","1,807,068.20","50,010.00","14,848.20","1,599.10"
2/5/2013,"1,673.50","1,237.00","156,296.50","1,670.40","88,904.70","10,424.90","16,191,949.30","6,146.80","49,744.80","34,859,005.00","11,215.00","1,819,177.90","50,209.20","14,819.70","1,612.00"
2/6/2013,"1,674.30","1,236.70","156,617.70","1,668.80","89,120.30","10,433.40","16,256,967.50","6,149.40","49,825.70","34,874,627.50","11,220.80","1,821,667.40","50,345.90","14,946.00","1,622.60"
2/7/2013,"1,668.00","1,245.80","155,474.30","1,664.40","88,879.40","10,395.30","16,167,090.00","6,126.60","49,648.00","34,736,100.00","11,199.40","1,814,950.60","50,432.00","14,851.80","1,617.50"
2/8/2013,"1,668.30","1,246.80","154,705.10","1,671.50","89,326.40","10,397.40","16,126,972.80","6,127.50","49,688.80","34,774,671.30","11,201.10","1,827,943.00","50,267.00","14,819.60","1,615.80"
2/11/2013,"1,652.00","1,234.80","154,346.40","1,663.10","88,811.50","10,296.10","15,892,240.00","6,067.80","49,270.90","34,435,940.00","11,091.70","1,810,137.50","49,913.50","14,731.40","1,607.90"
2/12/2013,"1,647.50","1,223.60","153,308.10","1,651.50","88,849.70","10,268.00","15,890,961.30","6,051.30","49,268.50","34,325,662.50","11,068.10","1,796,969.20","49,517.30","14,708.20","1,598.10"
2/13/2013,"1,645.00","1,224.30","153,741.70","1,649.00","88,476.30","10,252.50","15,868,492.50","6,042.10","49,021.00","34,273,575.00","11,068.80","1,788,032.70","49,447.90","14,555.50","1,590.50"
2/14/2013,"1,646.00","1,233.70","153,176.80","1,647.70","88,711.20","10,258.70","15,899,537.00","6,045.80","49,100.20","34,294,410.00","11,078.20","1,783,770.10","49,524.40","14,522.70","1,589.30"
2/15/2013,"1,612.30","1,207.60","151,245.20","1,621.70","87,335.60","10,048.40","15,589,651.40","5,921.90","48,149.80","33,591,228.80","10,851.00","1,738,247.20","48,587.60","14,240.10","1,564.60"
2/18/2013,"1,610.80","1,206.50","151,394.40","1,626.60","87,423.50","10,055.40","15,592,865.40","5,916.40","48,145.30","33,551,922.50","10,843.00","1,743,073.00","48,517.20","14,306.00","1,562.60"
2/19/2013,"1,607.80","1,203.70","150,356.80","1,626.80","87,260.60","10,039.30","15,599,194.40","5,905.30","48,039.60","33,521,587.50","10,822.70","1,738,178.70","48,410.60","14,260.90","1,553.50"
2/20/2013,"1,588.50","1,188.10","148,826.50","1,611.90","85,914.00","9,908.40","15,381,445.50","5,834.60","47,361.10","33,151,995.00","10,694.70","1,712,958.70","47,792.80","14,102.60","1,543.70"
2/21/2013,"1,577.00","1,192.70","146,487.50","1,606.70","85,938.60","9,841.30","15,300,842.50","5,792.30","47,120.70","32,951,415.00","10,618.50","1,712,858.40","47,973.50","13,995.90","1,538.20"
